"client_rk","visit_dttm","registration_flag","application_flag","finish_flag"
1150,2022-09-22 15:55:29.927,0,0,0
664,2022-12-27 09:53:27.592,0,0,0
803,2022-12-02 06:18:57.093,1,0,0
226,2022-09-24 20:12:55.247,0,0,0
146,2022-11-10 17:55:39.178,0,0,0
2298,2022-11-22 03:09:38.133,0,0,0
3505,2022-12-14 16:50:05.929,1,1,0
2517,2023-01-15 07:52:57.288,0,0,0
3377,2023-01-11 17:59:56.384,0,0,0
301,2022-12-05 13:34:53.226,0,0,0
1780,2022-11-14 02:25:49.918,0,0,0
1182,2022-12-20 11:51:30.934,1,1,1
1668,2022-12-11 21:26:56.842,1,0,0
1070,2022-11-21 22:23:25.903,0,0,0
2592,2022-12-19 00:01:05.719,0,0,0
2234,2022-10-16 02:02:01.139,0,0,0
493,2023-01-18 11:25:33.437,0,0,0
1214,2023-01-08 19:05:15.032,0,0,0
3457,2022-09-18 22:55:13.069,0,0,0
82,2023-01-29 16:14:14.399,1,0,0
771,2022-09-02 21:46:52.665,1,0,0
1102,2022-10-13 01:03:20.516,0,0,0
1337,2022-09-28 01:00:47.410,0,0,0
1732,2022-12-24 08:30:45.275,0,0,0
3126,2022-12-30 20:52:40.445,1,1,0
3612,2022-09-12 10:57:54.370,1,1,0
1054,2022-12-16 20:39:35.382,0,0,0
50,2022-10-03 07:21:21.232,0,0,0
445,2022-12-09 12:29:28.190,0,0,0
2453,2023-01-22 17:31:59.802,0,0,0
2309,2022-10-08 13:36:17.619,0,0,0
130,2022-11-14 06:13:11.425,1,0,0
744,2022-12-08 03:12:45.031,0,0,0
1652,2022-12-06 17:33:03.196,1,0,0
3254,2022-12-10 07:08:44.329,0,0,0
2608,2023-01-06 07:10:30.314,0,0,0
851,2022-09-30 16:00:02.732,1,1,1
1604,2022-09-26 07:25:43.233,1,1,1
3425,2022-10-08 09:48:08.503,0,0,0
819,2022-10-01 05:54:16.135,1,0,0
2533,2023-01-02 15:01:08.451,1,0,0
1481,2023-01-13 07:46:57.182,0,0,0
2469,2022-10-26 13:07:44.098,0,0,0
3943,2022-12-21 17:15:42.290,0,0,0
162,2023-01-25 08:08:54.827,0,0,0
66,2023-01-06 07:50:20.551,0,0,0
1198,2023-01-21 20:51:02.839,0,0,0
3393,2022-10-30 11:59:58.389,0,0,0
979,2023-01-22 09:20:22.540,0,0,0
1353,2022-10-16 01:57:13.891,1,0,0
3361,2022-09-06 23:42:16.543,0,0,0
931,2023-01-05 04:01:56.118,0,0,0
2907,2022-10-30 04:35:53.696,0,0,0
3329,2022-11-25 16:20:27.168,1,0,0
1999,2022-11-15 06:55:45.661,0,0,0
1038,2022-12-26 03:13:23.834,0,0,0
349,2022-12-30 17:04:50.951,0,0,0
552,2022-11-19 07:41:47.057,0,0,0
1620,2023-01-17 02:29:00.028,0,0,0
3409,2022-09-23 10:48:20.381,0,0,0
1903,2023-01-01 20:58:51.796,0,0,0
520,2022-11-02 06:17:34.312,0,0,0
365,2022-12-26 16:06:15.284,0,0,0
2282,2022-11-22 11:41:22.140,0,0,0
397,2022-09-23 10:31:19.693,0,0,0
680,2022-09-30 10:25:34.680,0,0,0
2549,2022-09-15 07:20:58.117,0,0,0
3975,2022-12-16 07:16:08.823,1,0,0
867,2022-12-20 17:01:51.816,0,0,0
3820,2022-09-25 22:09:22.125,0,0,0
3804,2022-11-23 17:48:45.954,0,0,0
3991,2022-10-10 06:15:13.945,0,0,0
995,2022-10-20 05:13:22.332,1,0,0
1951,2023-01-15 17:13:13.171,0,0,0
178,2022-12-25 13:28:55.814,0,0,0
2421,2023-01-24 08:55:27.630,0,0,0
1369,2022-09-27 10:02:50.324,1,0,0
1465,2022-10-16 10:39:36.819,0,0,0
4055,2023-01-14 15:01:18.326,0,0,0
3708,2022-09-26 02:04:20.778,0,0,0
381,2022-10-25 12:07:27.971,0,0,0
2688,2023-01-19 15:16:29.111,1,1,0
4071,2022-12-03 21:57:34.200,0,0,0
3740,2023-01-24 02:43:12.900,0,0,0
4023,2022-10-23 07:26:42.662,0,0,0
1262,2023-01-27 15:51:16.486,1,0,0
536,2022-11-08 16:26:02.182,1,0,0
2891,2022-11-12 04:06:58.173,1,0,0
3222,2022-11-24 06:34:33.555,0,0,0
333,2022-10-30 04:07:41.651,1,1,1
18,2023-01-26 22:38:17.209,0,0,0
1449,2022-09-06 18:46:14.934,0,0,0
712,2022-11-21 15:37:37.182,0,0,0
3724,2023-01-01 01:04:33.776,0,0,0
3879,2022-11-03 13:47:28.627,0,0,0
2955,2022-12-24 01:28:12.136,0,0,0
3051,2022-10-01 06:02:58.604,0,0,0
648,2022-09-25 00:00:09.498,0,0,0
1839,2022-12-22 16:41:20.733,0,0,0
194,2023-01-25 07:47:53.570,1,0,0
1871,2022-12-13 03:17:26.355,0,0,0
1118,2022-09-27 09:05:02.000,1,0,0
2154,2022-11-05 23:16:48.182,1,1,1
3756,2022-09-25 19:36:44.388,0,0,0
1636,2022-11-06 20:42:19.954,1,0,0
242,2022-12-25 17:26:04.693,1,0,0
1246,2022-12-29 17:54:20.263,0,0,0
2389,2022-12-18 21:53:32.881,0,0,0
285,2022-11-26 08:36:42.403,0,0,0
2015,2022-09-08 16:59:21.375,0,0,0
899,2022-12-23 02:37:08.131,0,0,0
3772,2022-10-15 05:55:47.349,1,1,1
2437,2022-12-17 01:29:17.566,0,0,0
1230,2022-09-12 12:14:50.777,1,0,0
2939,2022-09-17 14:50:16.440,1,0,0
98,2022-12-31 22:53:31.194,0,0,0
2218,2023-01-27 09:09:20.229,0,0,0
3035,2022-11-15 12:46:38.818,0,0,0
3628,2022-09-19 05:13:59.671,1,1,1
1807,2023-01-14 04:53:43.698,0,0,0
1935,2022-09-04 22:47:31.339,0,0,0
2576,2022-11-07 03:41:13.684,0,0,0
600,2022-12-17 12:31:03.637,0,0,0
2138,2023-01-20 07:59:16.526,1,0,0
2640,2023-01-14 20:32:56.679,0,0,0
3660,2022-10-18 17:42:12.102,1,1,0
2202,2022-09-04 02:52:54.991,0,0,0
114,2022-12-27 21:19:22.005,0,0,0
947,2022-09-09 08:21:18.681,0,0,0
3345,2022-09-25 21:25:15.588,0,0,0
1401,2023-01-21 16:02:43.327,0,0,0
2720,2023-01-12 05:48:46.560,0,0,0
3596,2022-10-11 11:28:52.395,0,0,0
2501,2022-12-20 06:08:59.038,1,1,1
509,2023-01-24 23:10:30.449,0,0,0
2250,2023-01-17 19:06:30.212,0,0,0
883,2023-01-29 01:43:18.018,0,0,0
2357,2023-01-21 12:02:23.992,0,0,0
269,2022-09-07 10:47:05.127,0,0,0
1305,2022-10-09 18:45:20.290,0,0,0
2,2022-10-22 05:01:43.032,0,0,0
3927,2022-12-16 01:21:27.588,1,1,1
3553,2023-01-11 03:54:21.915,1,1,0
728,2022-10-22 08:55:21.615,0,0,0
584,2022-12-09 09:53:32.079,0,0,0
2859,2022-09-13 05:42:43.973,0,0,0
2624,2022-12-23 11:00:41.348,0,0,0
760,2023-01-31 02:06:28.769,0,0,0
3286,2022-12-08 04:25:22.783,1,0,0
1289,2022-10-14 19:02:54.913,0,0,0
3190,2022-11-10 21:38:28.158,0,0,0
2843,2022-11-11 14:58:39.537,0,0,0
317,2022-09-11 18:02:12.536,0,0,0
1166,2022-10-16 23:22:31.418,0,0,0
3537,2022-10-05 18:13:13.005,0,0,0
2186,2022-12-15 18:51:41.760,1,0,0
3895,2022-10-13 21:45:37.530,0,0,0
2625,2022-09-23 21:31:01.586,0,0,0
2492,2022-10-16 05:48:35.179,0,0,0
697,2022-11-29 03:31:00.145,0,0,0
537,2022-10-08 00:09:50.004,0,0,0
2428,2023-01-22 20:27:38.897,1,0,0
63,2022-09-23 16:39:02.299,1,1,1
1741,2023-01-06 11:01:03.863,0,0,0
1288,2022-10-27 08:25:27.027,0,0,0
2657,2023-02-01 17:50:21.718,0,0,0
175,2022-10-23 06:40:45.584,0,0,0
990,2023-01-15 21:30:14.408,0,0,0
1123,2022-11-06 09:03:21.604,0,0,0
1400,2022-09-07 00:20:18.240,0,0,0
1661,2023-01-05 16:15:15.858,0,0,0
761,2023-01-03 01:06:59.014,0,0,0
1075,2022-12-30 15:09:37.922,1,0,0
3328,2022-11-08 10:28:24.091,0,0,0
3850,2022-12-05 09:40:07.919,0,0,0
1027,2022-10-14 04:27:13.192,0,0,0
3653,2022-12-29 05:24:01.422,0,0,0
1006,2022-12-21 08:43:30.079,1,1,1
2460,2022-12-05 08:40:54.489,0,0,0
191,2022-12-11 09:06:59.716,0,0,0
3440,2022-11-06 00:46:59.219,0,0,0
1757,2022-12-07 15:36:03.418,1,0,0
3621,2022-10-26 19:53:45.694,0,0,0
3472,2023-01-13 16:42:51.650,0,0,0
1709,2022-12-30 10:33:11.756,1,1,1
1091,2023-01-28 15:53:40.069,1,0,0
3456,2022-09-26 15:35:05.077,0,0,0
1789,2023-01-03 09:45:30.761,1,0,0
3962,2022-10-20 22:08:29.650,0,0,0
1251,2023-01-28 02:17:40.392,1,0,0
2231,2022-10-20 11:45:48.405,0,0,0
2918,2022-11-21 20:49:15.964,1,0,0
2348,2022-11-29 19:34:50.911,0,0,0
3259,2023-01-16 08:57:35.502,0,0,0
1842,2022-09-04 18:24:56.447,0,0,0
3275,2022-12-04 19:33:26.244,0,0,0
798,2023-01-04 02:23:26.906,0,0,0
3408,2022-11-24 00:52:19.416,1,1,1
2167,2022-09-21 11:05:44.292,0,0,0
3179,2022-11-04 17:10:04.282,0,0,0
3147,2022-11-24 12:12:53.767,1,1,1
1416,2022-11-06 07:36:51.352,1,1,1
3765,2023-01-08 08:56:54.795,1,0,0
1022,2022-11-23 08:42:40.037,1,0,0
2183,2022-09-02 14:50:56.876,0,0,0
1645,2022-09-12 03:44:09.584,0,0,0
2215,2023-01-23 19:02:34.811,0,0,0
2838,2022-10-31 13:53:25.121,0,0,0
4058,2022-11-28 02:08:45.226,0,0,0
3781,2022-10-14 05:49:36.884,0,0,0
3243,2022-11-15 07:05:41.254,1,0,0
2412,2022-11-01 20:45:52.003,0,0,0
2902,2023-01-15 09:28:07.543,1,0,0
3568,2023-01-05 15:46:48.775,0,0,0
1826,2022-12-04 04:33:36.243,0,0,0
3360,2022-10-31 06:26:03.150,0,0,0
2998,2022-10-21 06:47:00.188,0,0,0
1107,2023-01-24 08:35:21.926,0,0,0
1219,2022-09-08 11:15:45.035,0,0,0
2380,2023-01-25 03:10:25.086,0,0,0
1773,2023-01-29 08:39:49.347,0,0,0
1448,2022-10-14 11:03:16.784,1,1,1
2577,2022-11-15 17:50:02.300,1,0,0
2561,2022-10-06 23:47:50.004,1,0,0
372,2022-11-08 14:33:17.836,0,0,0
3424,2022-12-31 09:18:25.892,0,0,0
3046,2022-10-22 03:15:46.971,0,0,0
2854,2022-10-21 20:21:03.990,0,0,0
2966,2022-12-30 07:12:06.704,0,0,0
729,2022-10-04 13:37:12.051,0,0,0
713,2022-12-02 19:12:30.378,1,0,0
3062,2022-12-23 19:51:53.072,0,0,0
4010,2022-10-01 06:49:16.580,1,0,0
958,2022-10-13 03:07:21.467,1,1,1
1986,2022-09-10 04:29:55.620,0,0,0
4042,2022-12-04 14:53:40.843,0,0,0
974,2022-11-24 10:05:41.629,1,0,0
3930,2022-10-24 07:39:54.306,0,0,0
255,2022-11-07 01:01:13.510,1,0,0
1794,2022-10-04 04:10:12.988,1,0,0
862,2022-10-03 03:48:47.047,0,0,0
2609,2022-09-03 07:04:40.429,0,0,0
3211,2022-10-07 18:42:01.222,1,0,0
2785,2022-11-20 09:12:05.609,0,0,0
3733,2022-10-11 22:03:38.003,0,0,0
3813,2022-10-26 09:24:27.261,1,0,0
3536,2022-12-06 20:22:05.648,0,0,0
846,2023-01-13 22:59:28.430,1,0,0
2673,2022-09-08 09:44:46.166,0,0,0
2753,2022-11-19 17:39:59.742,1,1,1
2870,2023-01-06 05:01:37.710,0,0,0
127,2022-09-19 23:17:06.557,0,0,0
3307,2022-10-03 17:14:59.668,0,0,0
3605,2022-11-17 18:11:07.813,0,0,0
3717,2022-10-02 14:57:10.555,0,0,0
3797,2022-12-06 01:09:21.274,1,0,0
1725,2023-01-02 17:17:15.717,0,0,0
3291,2022-12-13 04:00:58.969,0,0,0
2934,2023-01-29 08:59:49.617,0,0,0
2801,2022-10-08 14:07:17.121,1,1,0
3115,2023-01-20 11:43:13.550,1,0,0
2055,2023-02-01 05:14:18.230,0,0,0
292,2022-10-30 03:52:16.770,0,0,0
1384,2022-10-22 23:12:40.527,0,0,0
2018,2023-01-23 18:48:56.667,0,0,0
1368,2022-10-14 08:18:55.714,0,0,0
1693,2022-10-23 01:02:34.938,1,0,0
3014,2022-11-02 02:28:20.275,1,0,0
1549,2022-10-22 06:55:31.102,0,0,0
1352,2022-12-18 18:57:09.040,0,0,0
207,2022-10-01 23:57:58.962,0,0,0
1970,2022-12-30 18:31:52.734,0,0,0
3195,2023-01-17 16:37:36.811,0,0,0
3504,2022-10-12 06:03:14.136,0,0,0
1203,2022-11-18 22:54:13.057,0,0,0
1613,2022-12-16 19:22:38.932,1,0,0
500,2022-11-05 06:44:17.712,0,0,0
1336,2022-09-03 04:19:00.652,0,0,0
3520,2023-01-19 23:29:52.782,0,0,0
1810,2022-12-01 18:32:34.162,0,0,0
1139,2023-01-19 02:07:48.195,0,0,0
1235,2022-10-04 08:10:10.221,0,0,0
910,2022-10-29 16:31:57.406,0,0,0
782,2022-10-06 23:20:47.328,0,0,0
436,2023-01-31 18:10:19.801,0,0,0
2279,2022-12-17 02:39:53.655,0,0,0
3749,2022-12-13 00:03:39.979,0,0,0
1496,2022-10-18 20:42:02.446,0,0,0
1512,2022-11-13 09:40:47.996,0,0,0
2199,2022-10-06 11:02:14.943,1,1,1
223,2022-09-15 01:28:59.283,0,0,0
260,2022-10-14 05:45:51.824,0,0,0
681,2023-01-17 12:36:03.665,0,0,0
1043,2022-12-27 00:54:31.919,0,0,0
2396,2022-09-08 03:27:48.989,0,0,0
926,2022-11-02 08:43:10.027,0,0,0
2364,2022-10-24 01:17:59.794,0,0,0
3589,2023-01-19 13:37:43.610,0,0,0
1922,2022-09-23 20:44:21.416,0,0,0
356,2022-12-27 09:38:19.558,0,0,0
3701,2023-01-01 20:01:10.783,0,0,0
2444,2022-10-03 10:08:23.663,1,1,0
111,2022-10-05 08:14:03.361,1,0,0
1677,2022-11-02 01:38:26.409,0,0,0
3131,2022-12-22 17:43:35.128,0,0,0
1858,2022-11-10 16:50:35.629,0,0,0
484,2022-10-09 06:39:23.688,0,0,0
420,2022-09-29 17:07:54.202,1,0,0
3030,2022-09-07 05:38:49.236,0,0,0
2769,2022-09-20 20:19:07.131,0,0,0
2119,2023-01-19 18:51:51.553,0,0,0
2476,2022-11-03 03:57:54.601,0,0,0
3083,2022-11-05 09:01:29.403,0,0,0
942,2022-12-28 06:20:48.388,1,0,0
2950,2022-11-24 12:11:18.462,1,0,0
2886,2023-02-02 02:22:04.176,1,0,0
585,2022-10-04 15:16:05.638,1,1,1
276,2022-10-20 17:15:49.940,1,0,0
31,2022-12-20 19:28:38.474,1,0,0
3227,2022-10-20 11:52:27.254,0,0,0
2103,2022-09-18 20:05:50.493,1,0,0
2689,2022-11-03 04:20:26.411,0,0,0
3392,2022-12-10 00:58:19.948,0,0,0
3829,2022-09-03 01:18:37.667,1,0,0
2263,2022-10-22 06:06:27.720,1,1,1
1464,2023-01-11 19:41:25.686,1,1,1
2737,2022-09-07 10:20:52.440,0,0,0
3376,2022-12-23 18:14:32.628,0,0,0
3978,2022-11-22 21:48:01.972,1,0,0
2247,2023-01-19 09:15:38.353,0,0,0
3099,2022-09-18 03:58:13.261,1,1,0
2135,2023-01-11 01:30:19.789,0,0,0
15,2022-12-17 08:59:28.697,1,0,0
1938,2022-12-10 16:06:28.489,0,0,0
1629,2022-10-12 02:55:09.148,0,0,0
1874,2022-10-12 06:10:12.143,0,0,0
3323,2023-01-26 23:45:38.964,0,0,0
553,2023-01-01 14:09:00.914,0,0,0
2641,2022-09-19 08:47:43.747,0,0,0
1320,2023-01-25 02:50:56.322,0,0,0
2556,2023-01-16 11:22:32.467,0,0,0
95,2022-11-29 10:26:19.973,1,0,0
3685,2022-09-27 14:43:25.372,1,0,0
47,2022-09-16 12:52:20.168,1,0,0
3866,2022-09-22 13:44:55.115,0,0,0
3637,2022-11-25 04:53:46.583,0,0,0
1528,2022-12-24 12:30:35.235,0,0,0
1267,2022-12-08 22:22:14.556,0,0,0
3488,2023-01-19 15:28:12.941,1,1,0
324,2022-09-11 20:39:13.945,0,0,0
1480,2023-01-11 22:45:28.222,0,0,0
1187,2022-10-15 05:57:41.181,0,0,0
1059,2023-01-30 10:22:15.348,1,0,0
649,2022-11-16 17:36:30.600,1,1,0
2540,2022-11-01 13:50:17.032,0,0,0
3946,2022-11-18 11:23:50.925,0,0,0
388,2022-10-05 05:13:24.905,0,0,0
2071,2022-11-21 20:03:21.526,0,0,0
3898,2022-10-29 00:51:44.491,0,0,0
1890,2022-12-11 21:56:58.939,1,0,0
468,2022-10-27 15:45:27.125,0,0,0
569,2023-01-14 22:00:52.552,0,0,0
3914,2022-11-17 22:09:25.386,0,0,0
4026,2022-09-29 21:14:37.546,0,0,0
2316,2022-12-12 22:07:58.542,1,1,1
79,2022-11-11 07:41:58.743,1,1,1
239,2022-12-28 21:32:57.727,0,0,0
617,2023-01-08 13:23:50.436,1,0,0
1432,2022-10-16 23:12:31.190,0,0,0
1906,2022-12-28 00:59:25.549,0,0,0
3163,2022-12-08 20:43:04.692,0,0,0
3669,2022-09-25 12:33:14.551,0,0,0
2295,2022-10-31 02:39:16.198,0,0,0
452,2022-09-17 10:14:47.345,1,1,0
830,2022-11-13 09:33:52.939,0,0,0
3882,2022-09-13 23:17:58.324,1,0,0
2593,2023-01-01 07:40:08.768,0,0,0
4074,2023-01-10 16:39:01.119,0,0,0
340,2022-10-31 13:17:09.120,0,0,0
1155,2022-10-14 11:35:59.485,0,0,0
404,2022-10-19 18:04:19.698,0,0,0
2034,2023-01-10 23:32:48.127,0,0,0
1152,2022-12-28 03:22:45.982,1,0,0
1909,2022-12-31 18:29:05.674,1,0,0
662,2022-12-13 16:18:46.272,1,0,0
172,2022-09-11 22:18:03.852,0,0,0
1754,2022-12-12 15:41:35.710,0,0,0
1562,2022-12-07 16:32:03.400,1,1,1
2702,2022-10-23 01:15:21.012,1,0,0
2559,2022-11-09 04:22:33.829,1,0,0
1658,2022-11-13 19:36:38.151,0,0,0
3794,2022-11-18 03:16:16.009,1,1,1
1483,2022-11-16 05:19:35.144,1,0,0
3224,2022-12-06 05:39:24.799,0,0,0
3033,2022-09-17 01:52:03.714,0,0,0
2148,2023-02-01 07:59:13.855,1,0,0
423,2022-11-23 21:20:13.985,0,0,0
3208,2023-01-23 12:31:55.327,1,1,1
993,2022-11-20 18:04:10.977,0,0,0
1786,2022-11-30 12:06:34.038,0,0,0
2798,2022-09-09 06:48:51.607,0,0,0
108,2023-01-04 05:31:33.158,1,0,0
2005,2022-10-09 21:32:26.407,0,0,0
2873,2022-12-22 18:00:46.448,0,0,0
3491,2022-10-20 16:26:31.608,0,0,0
3240,2022-09-06 13:08:58.514,1,0,0
3634,2022-09-23 14:24:21.956,1,0,0
3049,2022-11-29 20:04:29.179,0,0,0
4045,2022-10-21 11:09:41.747,0,0,0
582,2022-10-22 12:21:30.459,0,0,0
646,2023-01-25 08:21:14.277,0,0,0
3288,2022-09-18 17:51:33.893,0,0,0
1248,2023-01-06 23:19:07.021,0,0,0
2431,2022-10-04 08:57:09.171,0,0,0
2415,2022-12-09 13:57:10.432,1,0,0
12,2022-11-04 06:46:21.252,0,0,0
1072,2022-11-04 07:33:54.496,0,0,0
3698,2022-12-31 06:44:47.330,0,0,0
3997,2022-11-24 02:05:33.023,0,0,0
3965,2022-11-11 21:38:58.109,0,0,0
3080,2022-10-26 10:03:49.585,0,0,0
1056,2023-01-30 07:54:30.200,0,0,0
598,2023-01-23 16:27:32.406,0,0,0
28,2022-11-28 07:57:58.338,1,0,0
3331,2022-11-25 16:21:28.960,0,0,0
1642,2023-01-18 02:19:50.594,0,0,0
1973,2022-12-13 10:55:51.709,0,0,0
3885,2022-11-16 14:32:21.087,0,0,0
2276,2022-11-11 21:07:31.531,0,0,0
833,2023-01-24 10:38:45.026,1,0,0
2718,2022-12-27 08:11:15.724,0,0,0
3192,2023-01-06 09:22:02.884,0,0,0
710,2022-09-28 23:45:46.279,0,0,0
3065,2023-01-07 23:53:28.956,0,0,0
849,2022-10-25 03:11:19.450,1,0,0
2686,2023-01-26 08:36:33.674,0,0,0
1419,2023-01-08 19:19:39.497,0,0,0
3869,2023-01-02 08:21:25.270,0,0,0
92,2022-09-06 16:11:44.296,0,0,0
1355,2022-09-25 06:52:50.903,0,0,0
3320,2023-01-22 04:33:47.126,0,0,0
1531,2022-11-04 09:26:52.616,0,0,0
2463,2022-09-25 06:12:52.959,1,0,0
1770,2022-10-03 04:54:50.281,0,0,0
785,2022-12-15 03:45:13.970,0,0,0
1088,2022-10-28 10:11:15.492,1,1,0
726,2022-12-20 00:08:51.781,1,0,0
3586,2022-11-01 23:58:49.667,0,0,0
2921,2022-12-25 10:37:10.051,0,0,0
1291,2022-09-30 07:07:05.095,1,0,0
3427,2022-09-26 01:57:41.068,0,0,0
3555,2022-10-31 04:02:13.472,0,0,0
3762,2022-12-06 01:02:27.406,1,0,0
2543,2022-09-11 03:11:01.108,1,0,0
1499,2022-10-31 17:00:00.250,1,0,0
1515,2023-01-15 01:42:39.090,1,0,0
897,2022-12-27 07:55:37.943,0,0,0
2670,2022-12-12 22:48:42.441,1,0,0
2399,2022-09-28 03:24:08.959,0,0,0
2084,2022-12-19 09:14:03.329,0,0,0
375,2022-09-14 06:17:58.802,1,1,0
1168,2022-10-10 20:36:33.494,0,0,0
3379,2022-11-16 03:25:33.064,0,0,0
1216,2022-10-05 15:39:04.529,0,0,0
3826,2022-11-09 10:19:39.354,0,0,0
2590,2022-09-01 14:46:18.283,1,0,0
1120,2022-12-07 20:44:27.302,0,0,0
758,2022-11-25 15:09:45.428,1,0,0
3933,2023-01-22 11:39:55.039,0,0,0
1925,2022-09-02 12:19:25.640,0,0,0
3714,2022-10-31 07:22:37.917,0,0,0
1467,2022-12-20 14:51:49.693,0,0,0
487,2022-09-25 02:20:04.172,0,0,0
518,2022-12-22 05:38:45.887,1,1,0
3256,2022-09-15 11:49:26.064,0,0,0
1323,2022-11-18 11:29:40.578,0,0,0
3571,2022-11-02 06:26:28.715,0,0,0
2969,2022-10-11 01:13:45.676,0,0,0
3363,2022-10-04 11:49:09.563,0,0,0
3602,2022-11-24 06:02:45.960,0,0,0
2383,2022-11-03 04:25:13.585,1,0,0
439,2023-01-23 08:04:45.590,1,0,0
817,2022-11-05 07:11:31.113,1,0,0
2511,2022-11-06 11:56:23.236,0,0,0
1578,2022-10-01 19:52:19.449,1,1,1
2260,2022-12-11 19:37:33.875,0,0,0
252,2022-10-22 16:02:50.057,0,0,0
1403,2022-10-29 06:46:46.836,0,0,0
76,2023-01-01 05:37:55.718,0,0,0
1893,2022-10-20 09:03:24.518,1,1,1
1546,2022-09-17 05:37:51.501,1,0,0
2734,2022-10-07 06:58:09.533,1,0,0
881,2022-10-12 10:12:14.286,0,0,0
204,2023-01-06 06:10:40.488,1,0,0
1024,2022-09-29 23:24:59.582,1,0,0
2574,2023-01-14 11:40:24.563,0,0,0
1829,2022-09-29 12:27:44.241,0,0,0
945,2022-12-07 17:32:05.618,1,1,1
3017,2022-11-24 18:50:05.564,1,0,0
630,2022-10-29 07:20:32.171,0,0,0
4061,2022-10-18 20:23:33.652,1,0,0
407,2022-09-27 23:55:40.020,0,0,0
3395,2022-09-14 23:36:51.294,0,0,0
769,2022-11-27 02:37:04.124,1,0,0
2750,2022-10-13 06:20:12.061,0,0,0
2196,2022-12-24 09:26:39.421,0,0,0
614,2022-11-08 01:40:28.294,0,0,0
2068,2023-01-25 19:54:18.320,0,0,0
1339,2022-12-01 06:00:43.411,0,0,0
2319,2022-12-20 05:33:36.179,0,0,0
1706,2022-12-04 00:54:27.249,0,0,0
1451,2022-09-03 21:44:38.542,0,0,0
263,2022-12-09 20:50:07.209,0,0,0
60,2022-10-10 02:37:31.892,0,0,0
2367,2022-12-24 02:15:55.511,1,0,0
2638,2022-09-12 13:56:44.268,0,0,0
3001,2022-10-29 18:08:49.157,0,0,0
124,2022-11-03 23:51:40.644,1,1,0
2953,2022-10-20 09:11:19.805,0,0,0
1435,2022-11-21 10:37:25.643,1,1,1
1877,2022-10-23 06:38:30.619,1,0,0
913,2022-12-17 19:18:01.182,0,0,0
188,2022-12-29 18:00:42.860,0,0,0
1594,2022-09-09 20:59:19.835,1,1,1
3949,2023-01-30 13:03:50.672,0,0,0
1184,2022-10-13 17:09:04.896,0,0,0
3778,2022-12-19 05:14:53.674,0,0,0
1626,2022-09-12 09:18:58.169,0,0,0
327,2022-10-27 10:25:12.081,0,0,0
2841,2022-11-05 14:43:13.355,0,0,0
2857,2022-12-25 21:19:12.346,1,0,0
2654,2022-10-28 20:51:04.017,1,1,1
1845,2022-12-20 09:06:20.941,1,0,0
2212,2022-12-21 01:38:27.755,0,0,0
2180,2022-09-02 08:07:54.422,0,0,0
1009,2023-01-11 14:45:44.152,1,0,0
3853,2022-12-12 15:12:04.741,0,0,0
1722,2022-10-03 13:21:23.415,0,0,0
3459,2022-12-19 12:28:06.385,0,0,0
471,2022-11-15 09:31:18.302,0,0,0
3176,2022-12-04 18:14:21.651,0,0,0
3523,2022-10-05 04:45:06.131,0,0,0
2889,2022-10-29 20:40:34.829,0,0,0
2782,2023-01-07 13:06:46.457,0,0,0
2766,2022-12-02 16:33:46.965,0,0,0
3730,2022-11-20 02:35:40.901,0,0,0
1797,2022-09-20 03:09:16.966,0,0,0
279,2022-09-03 22:50:41.101,0,0,0
1813,2023-01-07 14:56:27.237,0,0,0
2985,2022-11-02 05:42:00.313,0,0,0
1989,2022-09-15 22:27:48.962,0,0,0
694,2022-12-23 16:25:36.973,0,0,0
534,2022-11-11 20:47:45.232,0,0,0
2100,2022-09-22 01:59:16.553,1,0,0
2351,2022-11-18 05:19:27.132,1,0,0
1136,2022-10-11 03:16:46.880,0,0,0
1690,2022-12-29 17:58:03.340,0,0,0
4093,2022-09-28 10:52:20.013,1,1,1
2116,2023-01-14 17:36:14.727,0,0,0
3475,2022-12-23 09:48:26.930,0,0,0
3650,2022-09-05 12:06:32.856,1,1,1
343,2023-01-28 22:28:12.842,0,0,0
4077,2022-12-05 04:08:19.499,0,0,0
3304,2022-09-23 17:04:33.220,0,0,0
2052,2022-12-14 17:44:15.340,0,0,0
44,2022-11-06 05:53:36.862,0,0,0
3347,2022-09-07 05:37:52.004,0,0,0
977,2022-10-21 04:02:55.475,0,0,0
2447,2022-09-21 20:35:42.670,1,0,0
3272,2022-11-01 22:58:34.767,0,0,0
503,2022-12-09 15:38:39.610,0,0,0
236,2022-12-02 04:44:25.748,0,0,0
2937,2022-12-25 05:52:32.160,1,0,0
2527,2022-09-06 13:25:42.684,0,0,0
3144,2022-10-19 15:38:16.039,0,0,0
1264,2022-10-28 04:26:40.730,0,0,0
311,2022-12-08 18:16:38.443,0,0,0
3810,2023-02-01 11:17:18.966,0,0,0
3746,2023-01-04 08:05:06.924,1,1,0
2292,2022-11-22 15:08:16.567,0,0,0
1104,2022-09-11 17:57:25.852,0,0,0
2228,2022-12-31 07:50:53.526,0,0,0
2335,2022-12-25 14:56:01.916,0,0,0
2021,2023-01-05 12:48:24.163,0,0,0
3901,2022-11-11 07:04:50.207,0,0,0
929,2022-11-11 16:22:57.661,1,1,1
550,2022-11-23 06:11:29.359,1,1,1
2164,2022-09-19 10:31:30.790,1,1,1
