ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
412,29,27600.606582507247,0.025582736069695144,1,58,10542,2721,13205
413,29,29288.693763419164,0.062086316836706554,1,849,5354,3940,8445
414,23,32798.63640642804,0.0848631163966629,1,317,13018,4020,16721
415,36,24344.449597112758,0.09134266223579826,1,26,18826,2498,21298
416,20,166988.84159209338,0.05834679284367208,1,410,5275,2479,7344
417,20,20634.13964607454,0.07274304455248597,1,531,4724,3496,7689
418,39,24268.795299684374,0.044678104251440226,0,30,0,0,-30
419,38,32452.49670843549,0.4802159960462506,1,471,5908,2443,7880
420,32,32691.87226098347,0.14866950815811464,0,0,0,0,0
421,40,20925.821574334226,0.2110569278284941,1,32,5970,2954,8892
422,23,26141.15323661046,0.14398288851606106,1,361,4829,2595,7063
423,29,21586.34330247716,0.10670864337234273,1,1530,6206,3699,8375
424,57,22813.12462455765,0.3068564147982316,0,74,0,0,-74
425,44,24211.175379866872,0.28347518094763435,0,29,0,0,-29
426,45,52571.874541771096,0.1496907715339637,0,3,0,0,-3
427,53,30514.95861941598,0.4171729991571074,0,0,0,0,0
428,66,42318.23016226528,0.049862831493775045,1,189,11005,4574,15390
429,27,21922.66229879862,0.05992476859816946,1,797,5787,6129,11119
430,31,20064.382313921786,0.04460122474465339,1,1372,9153,2279,10060
431,64,20240.83616932151,0.03042754476412272,1,534,6668,2714,8848
432,68,24549.88302670006,0.12077599309480364,0,47,0,0,-47
433,25,21630.517005562047,0.02413868396401035,1,360,8871,2803,11314
434,50,28090.44362851576,0.03181205803512037,1,210,5927,3094,8811
435,26,29876.549727817262,0.11964824824563135,1,678,9061,2457,10840
436,47,165854.04690181054,0.05757018327849419,0,14,0,0,-14
437,27,22622.548324299165,0.2932989642436425,0,163,0,0,-163
438,45,22112.26422874286,0.04940148072242041,1,470,6084,2374,7988
439,63,20935.583972778346,0.16700986777252444,0,11,0,0,-11
440,26,20601.063645320297,0.03298171110449567,0,102,0,0,-102
441,22,47132.22710365325,0.31451685010256025,1,552,6020,3987,9455
442,75,21402.069093621812,0.17104842677231408,1,1396,6633,7041,12278
443,34,31857.422234782716,0.01187011974242452,0,59,0,0,-59
444,22,34685.928652763825,0.04624600014111132,1,1329,13202,8320,20193
445,37,33711.98749776838,0.02880865613714943,0,3,0,0,-3
446,40,22754.31341841727,0.1310833022952784,0,62,0,0,-62
447,22,29654.152648448187,0.05383417705299107,1,700,15506,4388,19194
448,24,38349.20571564678,0.10358435603541973,1,456,6198,3525,9267
449,66,28795.96377303704,0.04462500759805557,1,99,6679,3585,10165
450,38,20575.56418806257,0.2781052373004665,0,39,0,0,-39
451,57,58720.79021052167,0.2608571746831169,1,148,12201,4424,16477
452,19,26719.707562969677,0.04471524350053342,0,73,0,0,-73
453,40,27562.56792729076,0.002939740733131472,1,26,6076,4641,10691
454,66,23164.237154450657,0.07698146455778011,1,126,6693,2338,8905
455,27,21887.62957277999,0.24194786635092572,1,369,5461,3837,8929
456,52,37034.59780993193,0.010579658654767468,1,322,9829,3085,12592
457,74,22429.913341607753,0.09820934497802386,1,92,5383,2248,7539
458,61,68860.51027314873,0.2524212739098692,1,1148,7817,2717,9386
459,35,22409.559867072076,0.18620153264894013,1,2314,24080,2909,24675
460,32,29676.61089532987,0.05234304434380828,1,367,8734,2974,11341
461,45,56064.8520291105,0.12810862033445528,1,767,11976,2725,13934
462,30,21576.90324164997,0.0031425178666923148,1,216,5151,2408,7343
463,18,30309.38426255784,0.003242192631328431,1,808,5526,3905,8623
464,27,43494.07220351952,0.005545727225296623,1,936,7004,2287,8355
465,18,25743.683387000892,0.38389493893851045,0,12,0,0,-12
466,25,20759.110766516576,0.19526610862206195,1,394,6297,2401,8304
467,49,22137.00362768924,0.013706635417741229,1,148,14736,4367,18955
468,38,21891.288783353015,0.12190199206931017,1,593,6784,2500,8691
469,35,161775.1933806213,0.20998869137551293,1,202,5115,4314,9227
470,49,40879.27857635488,0.47344779636144824,1,227,7519,2940,10232
471,67,27067.169559927548,0.08440040692274936,1,978,15422,4637,19081
472,43,34248.86382907093,0.06583676907420721,0,52,0,0,-52
473,70,63367.40668391626,0.03033899831191255,1,490,5220,3317,8047
474,31,21804.659120165783,0.17470848419583807,0,14,0,0,-14
475,68,25096.64243445213,0.14136268579584468,1,215,5354,2504,7643
476,33,20026.679399102708,0.3224534411357338,1,2677,7725,2798,7846
477,70,27571.13555411094,0.045881656968308294,1,242,7176,2572,9506
478,21,27537.099152066803,0.17092872998882142,1,1193,7801,2355,8963
479,66,20398.69361411807,0.08685783427449753,1,479,14616,3508,17645
480,54,25625.16880740661,0.12712938931108342,0,67,0,0,-67
481,19,39774.70501620614,0.1373633704000256,1,111,10633,2996,13518
482,18,21543.86852017155,0.030324208281320778,1,574,8915,2517,10858
483,37,27690.810639516134,0.07913398371567651,1,202,5138,2838,7774
484,25,20574.540557467983,0.19997987016931837,0,106,0,0,-106
485,56,29679.782437707978,0.46677552907343045,1,140,6038,2248,8146
486,35,28679.835939830333,0.38129291539644694,0,185,0,0,-185
487,27,49641.98666416315,0.35148988923983193,0,16,0,0,-16
488,18,22589.6820686873,0.01939065943798337,1,262,19055,3029,21822
489,57,21923.663897899907,0.06641681734200076,0,68,0,0,-68
490,45,22074.311923346766,0.08715474579210399,1,396,11874,2426,13904
491,44,23656.863086277484,0.28972655406662495,0,10,0,0,-10
492,34,23689.29809488198,0.12996259639435734,0,2,0,0,-2
493,18,21107.906557363993,0.05112267516883599,1,158,10025,4646,14513
494,71,21701.919294999894,0.147398672390278,1,96,8264,3192,11360
495,41,22357.620529525357,0.051425774647594756,1,317,6061,2335,8079
496,59,21228.723368996612,0.08512199998155438,1,462,4911,2526,6975
497,33,29329.4538749419,0.15246893145462703,0,170,0,0,-170
498,20,22353.97484963399,0.12693629311858876,1,468,10679,5914,16125
499,29,21079.63828298588,0.013384084383832108,1,269,4760,2718,7209
500,21,25157.987638948674,0.08283958475781857,1,29,5085,2375,7431
501,19,21864.481552464615,0.0005555903202136001,1,668,7047,2273,8652
502,21,34775.335512272824,0.1811232982410836,1,658,12955,2367,14664
503,41,23767.62095598475,0.2487364909152495,1,3470,5087,2289,3906
504,51,29724.345538209345,0.14117117742097196,1,64,4827,2612,7375
505,20,30707.18590320356,0.15227840906505166,0,38,0,0,-38
506,55,21580.04290236147,8.449344453905073e-05,1,1691,4833,3684,6826
507,28,20113.89783320379,0.1671315571980768,1,147,6346,3837,10036
508,37,52710.59139699196,0.5022654971210564,0,63,0,0,-63
509,72,24136.259505691844,0.09051012907156067,1,57,5714,2350,8007
510,42,24642.72295115625,0.131928379718326,1,128,4793,2975,7640
511,67,32621.394057599355,0.07502663016460122,1,199,12445,2861,15107
512,40,29758.85819828438,0.06773345632797087,1,1329,4790,11683,15144
513,19,45306.43241124328,0.24794901891965598,1,462,4958,6924,11420
514,55,20103.499795847307,0.131205076845547,1,464,5666,2389,7591
515,56,24349.91466027293,0.14185742456748257,0,72,0,0,-72
516,36,51971.9674971699,0.02505532198773256,1,458,7194,2273,9009
517,21,31729.35985516294,0.17625352701137528,1,133,6639,3441,9947
518,29,45858.56562634911,0.12157347069636404,1,133,6785,3270,9922
519,24,32669.228957345025,0.03148649680286318,0,83,0,0,-83
520,22,24194.94125858955,0.11795093092923606,1,42,7010,3345,10313
521,43,58084.70874109825,0.10192751945231278,0,8,0,0,-8
522,70,21875.666046060815,0.11069145172020257,1,1082,5478,13227,17623
523,36,30245.911574907135,0.20537218025522894,1,307,16466,2833,18992
524,53,20957.32733278722,0.15294010706184913,1,1291,6958,2772,8439
525,20,20800.898173274905,0.11026402335452695,1,360,6207,2424,8271
526,38,29584.64574342527,0.27305647108383446,0,5,0,0,-5
527,21,26690.864243653807,0.045740880049375654,1,666,5207,2429,6970
528,35,25582.68011558446,0.10949478066138031,1,1313,7643,2521,8851
529,49,60352.13248740035,0.324442655968839,1,120,18216,2301,20397
530,19,20584.26482603834,0.13759730852581514,1,509,7641,2456,9588
531,61,20188.34143366171,0.14334955206604472,1,778,6913,6460,12595
532,67,36395.12799810788,0.11051488441872995,1,434,5311,5024,9901
533,30,20117.828752763126,0.12012381767070703,1,886,6360,2684,8158
534,47,24744.19862402626,0.12438097761799276,1,50,12675,2333,14958
535,62,31851.35650343476,0.1933443501821857,1,703,4876,2382,6555
536,18,20869.644749922052,0.11916779578260545,1,1788,9264,4629,12105
537,25,54813.79461445028,0.4436972101915602,0,3,0,0,-3
538,21,31582.862983743624,0.004059356009019087,1,234,12281,3153,15200
539,28,43042.05400745821,0.054727498993838074,0,9,0,0,-9
540,26,38585.44015247975,0.10746043311569821,1,13,27276,2259,29522
541,35,24146.411809515892,0.04978146991075008,1,168,6683,4662,11177
542,59,22471.670852420004,0.2813398011962673,1,407,6493,3312,9398
543,56,28570.121592186388,0.01837916780350956,0,48,0,0,-48
544,25,22849.813738096113,0.20753305985799164,1,163,8305,3479,11621
545,42,22347.137476064643,0.24361017745645241,1,775,6824,4549,10598
546,50,22410.097287836474,0.05646005853332342,1,66,6431,2264,8629
547,18,21579.138295236055,0.08029529960137391,1,835,5227,2755,7147
548,42,20169.901132588955,0.22690186740648322,1,603,9199,2442,11038
549,55,21187.667022629437,0.0032620347103598664,1,73,6308,4007,10242
550,27,27943.097317972253,0.2196576005131587,1,496,10676,2241,12421
551,25,26985.223499990956,0.01876959490773242,1,795,11055,2557,12817
552,72,24657.8310376498,0.272872911077124,1,424,11491,3618,14685
553,24,20668.275713449057,0.005443395191855188,1,558,9852,2759,12053
554,39,22395.89843148343,0.18595574829697367,1,23,11781,2276,14034
555,40,20603.978970818465,0.057375268354079675,1,244,6784,3705,10245
556,37,22980.5386755246,0.11360067569715,1,200,8059,2385,10244
557,21,24128.720008464257,0.059684220936540064,1,227,5562,4465,9800
558,34,55456.11479488356,0.03368930482638554,1,1381,6102,3364,8085
559,33,31889.65190406541,0.1845759551944852,1,567,5450,2453,7336
560,23,24341.523939212762,0.05815204805721738,0,57,0,0,-57
561,38,20792.56510522023,0.09932406436262173,1,2178,6417,2401,6640
562,73,22540.835793856622,0.17732378170728275,0,157,0,0,-157
563,72,23737.048076167644,0.10726626131806379,1,849,9553,2239,10943
564,65,22706.92731628191,0.019138212784353823,1,329,5939,3233,8843
565,39,28199.078512787277,0.08119334239093745,1,804,5006,5099,9301
566,36,24691.616749612414,0.3746323287081276,0,68,0,0,-68
567,45,23199.10390003528,0.0201596334607885,1,303,5113,2279,7089
568,19,28567.32481313985,0.1322902859448131,1,1094,5849,4020,8775
569,61,32558.556789256894,0.03997694859659914,0,10,0,0,-10
570,57,26088.893244590054,0.09728258535446659,0,94,0,0,-94
571,54,56805.56635133275,0.3372582985937386,1,536,26815,3291,29570
572,41,50719.14262596301,0.11958071961345151,1,310,9277,2275,11242
573,26,22465.446922814193,0.11382076363114245,1,560,6273,2584,8297
574,67,30888.29453190983,0.0167321070457596,0,26,0,0,-26
575,50,39847.89036282008,0.39798985428372313,0,2,0,0,-2
576,53,23814.84468265342,0.07179159856483885,1,1802,6380,5350,9928
577,25,36715.22472380926,0.03603569170548067,1,688,6480,2478,8270
578,57,25214.021491834825,0.05629350288120883,1,64,31122,7288,38346
579,25,29333.903837493013,0.055165134340060935,0,151,0,0,-151
580,46,40434.22249716336,0.07472773811087881,1,142,5025,4077,8960
581,55,31513.6399311041,0.046190256054401614,1,670,5257,3634,8221
582,32,28205.727396780363,0.1401619558539501,1,163,6985,2586,9408
583,48,28901.929202543484,0.005937340064388741,1,337,13600,2866,16129
584,65,24673.909348403206,0.03708893872358415,1,1443,5681,4583,8821
585,65,23937.54686429182,0.010917132298930285,1,363,18437,2263,20337
586,71,21243.368815298985,0.033829506609749656,1,693,16868,3641,19816
587,18,29331.772838147062,0.030835465489337067,1,463,10974,2613,13124
588,36,24347.450700413447,0.011039582507739341,1,227,5790,3589,9152
589,26,40200.64298115598,0.11629520824252527,1,805,14935,2415,16545
590,50,26039.670823055396,0.05355939780228358,1,1532,6026,2271,6765
591,28,23369.53949142715,0.019066284346331338,1,257,8382,3331,11456
592,22,37516.054637566565,0.33251898601204594,1,426,10101,2319,11994
593,47,25560.15092917243,0.056998399583560434,1,330,9384,2477,11531
594,19,20441.961949056164,0.021259650769917194,1,82,6291,3920,10129
595,43,22606.404120631512,0.030859874048825366,0,27,0,0,-27
596,63,21672.596821402276,0.10699334271374374,0,46,0,0,-46
597,24,23413.47947361941,0.08297962403111514,1,416,7266,2559,9409
598,62,20281.02645499951,0.08175203562454059,1,1291,4809,2248,5766
599,35,27088.666500355263,0.3092056851535442,0,34,0,0,-34
600,19,24250.243332192244,0.17964216236700725,1,226,9559,2419,11752
601,20,25044.972545220626,0.17285496254444127,1,192,4996,4039,8843
602,40,20000.050651885,0.28602551221057765,0,3,0,0,-3
603,19,29430.38939300864,0.0025151775532665315,1,615,6225,2401,8011
604,45,33149.09845118263,0.3393767357618216,1,44,5259,4517,9732
605,23,20022.200424696293,0.12026484519188071,1,648,5099,5861,10312
606,45,39064.15290424689,0.1626956281002352,1,813,6344,2678,8209
607,20,41999.94766482326,0.17547718746641208,1,241,4813,2409,6981
608,26,26530.650961670362,0.38905847094137397,1,635,5643,2510,7518
609,59,38504.23361063138,0.06968583776844155,1,197,10386,3005,13194
610,36,22009.84723029471,0.41237879055615156,0,129,0,0,-129
611,64,67919.53694555993,0.13338919431552196,0,9,0,0,-9
612,29,56384.11572709872,0.09445727941500348,1,538,6234,2451,8147
613,53,30226.443281226875,0.17285249230245628,1,205,5292,3563,8650
614,31,32983.4384020692,0.10595271234225365,1,123,8905,2467,11249
615,38,21677.25033719618,0.05833415755269773,1,167,5675,2286,7794
616,47,31196.081554758955,0.06528630075572626,1,239,6795,3587,10143
617,58,46837.963434928206,0.05092522278192239,1,1322,93044,4676,96398
618,68,26975.815730877926,0.1503034673120561,1,238,6518,2964,9244
619,20,22057.860592123896,0.25044197373158034,1,617,9743,4124,13250
620,32,22299.624795046177,0.01033454126429939,1,865,6952,3898,9985
621,24,20469.262515837934,0.013973095140711446,1,1125,5714,4105,8694
622,25,24441.95673615853,0.25596063013247417,1,875,7896,2365,9386
623,24,43846.88671011073,0.10963532256574822,1,916,11793,2345,13222
624,37,23280.47364439223,0.10241808086750227,1,392,5119,4430,9157
625,49,29346.432181108987,0.11497096436284945,1,249,5688,3865,9304
626,64,20913.24648402104,0.06359229925445317,1,226,5349,2398,7521
627,27,26074.5364096757,0.14245756291497896,1,1971,7781,4053,9863
628,33,21901.093984076626,0.014220004255649196,1,234,5021,3490,8277
629,51,36104.13631943129,0.291202693050056,1,204,4914,2379,7089
630,38,26280.80106170624,0.07197711350803772,0,73,0,0,-73
631,24,30906.450254609885,0.11423455447916217,1,571,5808,3477,8714
632,23,29534.05004554408,0.0007205979775239566,1,501,11971,2300,13770
633,48,52518.16562049982,0.07617344981500504,1,216,5141,2858,7783
634,47,25999.071929053487,0.10593142065240437,1,118,14934,3913,18729
635,72,29315.697847257205,0.1416220823112383,0,84,0,0,-84
636,31,22152.326206618116,0.006383584225404881,1,110,5466,2837,8193
637,32,22022.149863783612,0.00901148141405614,1,220,7093,2376,9249
638,20,34187.393756779675,0.0893234754053745,0,79,0,0,-79
639,44,23558.88599264006,0.1713677344637692,1,253,9822,2779,12348
640,18,41583.61818967661,0.1597670350095853,1,28,8550,4003,12525
641,38,56496.317044234514,0.023608155191507316,1,52,5997,2509,8454
642,40,20597.072110274497,0.06341608782717778,0,160,0,0,-160
643,24,56601.3522625578,0.1699051614121486,0,114,0,0,-114
644,52,35589.69025480492,0.0016466023550062406,1,94,4919,6409,11234
645,39,21609.823243050887,0.013654669479979096,1,994,6796,2287,8089
646,67,31278.180295139307,0.010153483841802247,1,585,5585,2820,7820
647,47,30636.516378796718,0.1571597762475272,1,492,8379,2801,10688
648,34,28459.986495546935,0.11072323341405087,0,3,0,0,-3
649,23,26116.067183328578,0.14799484819219014,1,176,16609,2604,19037
650,24,139433.48321418065,0.2013186846107504,1,556,4996,2993,7433
651,71,41587.528061569785,0.005024656735332251,0,49,0,0,-49
652,18,73061.53960603295,0.08643500165664392,0,131,0,0,-131
653,71,42020.54124071183,0.07204976962091339,1,322,9762,2576,12016
654,23,30622.73027545382,0.12375213361655225,1,589,7795,14535,21741
655,20,24091.421631353525,0.4682177749093066,0,72,0,0,-72
656,23,29695.40091303656,0.00728005621312814,1,649,5148,2635,7134
657,61,35320.04137182539,0.008274087742766263,1,57,5779,6400,12122
658,29,46612.62919537945,0.4365726288161124,0,49,0,0,-49
659,41,99672.54446825861,0.1795958169573989,0,12,0,0,-12
660,53,20852.64644380674,0.009746632510906699,1,162,19935,2855,22628
661,45,58650.54274622397,0.032728529266434526,1,339,7147,3979,10787
662,34,20627.67027837243,0.20096105984701812,0,135,0,0,-135
663,21,21134.90851120143,0.12071203685653287,1,246,9455,3564,12773
664,25,20549.72087975048,0.3164138822639523,1,199,8328,2511,10640
665,51,20213.49874846623,0.04309969637126369,1,313,5598,5717,11002
666,35,61230.84628401759,0.09880780899835374,1,200,5749,2444,7993
667,28,39050.50468415555,0.015595331644258104,1,1960,7375,4813,10228
668,44,21363.923158384092,0.018065807987998544,1,972,5419,2943,7390
669,24,24413.37841938757,0.025912814943287756,1,183,5206,3213,8236
670,34,40935.74184804577,0.06567107056216093,1,285,5123,2541,7379
671,34,25924.00206558118,0.35616069240046694,1,195,5244,2866,7915
672,22,39552.24303376832,0.16705703537005298,0,47,0,0,-47
673,28,44421.11927153541,0.17888585610568955,1,41,27529,2532,30020
674,34,28101.505109496506,0.09876738290232949,1,356,9070,2771,11485
675,75,21599.181550898244,0.17637609088901274,1,1362,5842,5207,9687
676,40,29021.237108034486,0.1268373929434946,1,1565,10135,2642,11212
677,41,22557.40133599268,0.012471769161362663,1,780,9995,4153,13368
678,23,24096.411452610104,0.06223372982572942,1,173,4771,3556,8154
679,20,22855.878695325682,0.1117675159403516,1,121,12766,5804,18449
680,31,20984.067528496624,0.16689156998835705,0,49,0,0,-49
681,23,21437.243669227657,0.08638920042674902,1,155,8749,2869,11463
682,22,30647.958748174056,0.0415634590440101,1,482,7254,2318,9090
683,29,26610.216311302174,0.14134507705654575,0,8,0,0,-8
684,41,21204.098321945425,0.03857956304368819,0,136,0,0,-136
685,25,27866.279470993162,0.277693876626494,0,113,0,0,-113
686,26,38359.69502001701,0.1844508783837128,1,415,9157,2578,11320
687,34,20836.20197472556,0.054910514487249686,0,77,0,0,-77
688,20,33334.37219825354,0.16209207210127777,0,21,0,0,-21
689,22,26493.288456967257,0.020916602941944095,1,712,5312,2419,7019
690,47,21329.446799761976,0.21878903824412962,1,262,10143,2826,12707
